race_id,horse,jockey,trainer,weather,track_condition,distance,gate,odds,place_odds,finish,form_score,condition_score,weight_diff,paddock_score,odds_shift
R0018,Horse_09,Jockey_06,Trainer_02,曇,重,2200,6,5.81,2.68,9,58.9,63.8,0.7,60.2,0.0
R0018,Horse_01,Jockey_05,Trainer_03,曇,重,2200,7,3.79,1.99,10,55.8,55.7,4.6,50.3,0.0
R0018,Horse_13,Jockey_05,Trainer_05,曇,重,2200,10,7.59,3.34,11,44.6,50.2,-4.1,40.5,0.0
R0018,Horse_19,Jockey_07,Trainer_08,曇,重,2200,16,4.49,2.42,12,62.6,59.9,-0.7,56.3,0.0
R0018,Horse_15,Jockey_10,Trainer_01,曇,重,2200,2,4.14,2.3,13,50.4,52.3,-1.2,49.8,0.0
R0018,Horse_17,Jockey_11,Trainer_04,曇,重,2200,8,4.15,2.12,14,60.3,64.7,-0.3,62.7,0.0
R0018,Horse_20,Jockey_02,Trainer_01,曇,重,2200,5,32.97,10.49,15,44.1,32.0,-0.8,32.5,0.0
R0018,Horse_14,Jockey_01,Trainer_02,曇,重,2200,14,66.59,18.0,16,47.4,38.8,-4.9,34.3,0.0
R0019,Horse_03,Jockey_04,Trainer_03,雨,良,1600,8,1.58,1.68,1,56.2,59.2,-0.8,58.2,0.0
R0019,Horse_19,Jockey_10,Trainer_09,雨,良,1600,10,1.85,1.57,2,73.2,84.0,3.4,83.5,0.0
R0019,Horse_06,Jockey_08,Trainer_07,雨,良,1600,11,1.86,1.66,3,63.6,68.7,-4.8,71.7,0.0
R0019,Horse_17,Jockey_09,Trainer_07,雨,良,1600,7,4.14,2.1,4,55.7,53.0,6.9,48.4,0.0
R0019,Horse_23,Jockey_01,Trainer_05,雨,良,1600,1,3.16,1.89,5,66.3,65.2,-4.0,54.4,0.0
R0019,Horse_21,Jockey_01,Trainer_02,雨,良,1600,4,6.86,3.17,6,62.2,58.0,-7.0,57.8,0.0
R0019,Horse_01,Jockey_11,Trainer_01,雨,良,1600,2,4.53,2.42,7,50.5,57.4,8.6,52.2,0.0
R0019,Horse_11,Jockey_11,Trainer_09,雨,良,1600,9,4.93,2.48,8,66.3,65.6,-3.6,69.8,0.0
R0019,Horse_14,Jockey_01,Trainer_06,雨,良,1600,3,5.39,2.44,9,53.0,52.9,3.0,54.9,0.0
R0019,Horse_16,Jockey_02,Trainer_07,雨,良,1600,6,10.05,3.97,10,59.0,60.3,-7.1,66.9,0.0
R0019,Horse_13,Jockey_02,Trainer_04,雨,良,1600,5,22.09,7.42,11,32.8,31.5,-8.2,36.6,0.0
R0020,Horse_08,Jockey_11,Trainer_03,晴,重,1600,1,1.39,1.5,1,63.3,64.4,6.5,69.0,0.0
R0020,Horse_03,Jockey_04,Trainer_08,晴,重,1600,8,2.41,1.73,2,66.7,77.0,2.8,73.7,0.0
R0020,Horse_17,Jockey_01,Trainer_04,晴,重,1600,3,2.03,1.56,3,63.7,52.6,1.5,53.0,0.0
R0020,Horse_10,Jockey_11,Trainer_04,晴,重,1600,2,1.73,1.57,4,60.0,59.5,1.0,66.2,0.0
R0020,Horse_19,Jockey_02,Trainer_03,晴,重,1600,6,2.61,1.7,5,45.6,39.6,10.9,41.0,0.0
R0020,Horse_23,Jockey_11,Trainer_04,晴,重,1600,13,1.83,1.57,6,60.9,51.2,-1.3,55.0,0.0
R0020,Horse_15,Jockey_04,Trainer_01,晴,重,1600,4,4.8,2.54,7,42.3,41.8,-3.6,47.8,0.0
R0020,Horse_14,Jockey_11,Trainer_09,晴,重,1600,12,8.82,3.56,8,37.8,36.0,2.6,39.6,0.0
R0020,Horse_11,Jockey_03,Trainer_06,晴,重,1600,5,4.58,2.15,9,57.4,56.8,4.2,52.3,0.0
R0020,Horse_01,Jockey_11,Trainer_02,晴,重,1600,7,10.18,3.71,10,50.9,54.4,6.9,54.7,0.0
R0020,Horse_20,Jockey_11,Trainer_07,晴,重,1600,9,19.14,6.6,11,46.9,37.2,4.0,38.3,0.0
R0020,Horse_16,Jockey_07,Trainer_01,晴,重,1600,11,16.47,5.82,12,59.8,55.6,1.9,53.0,0.0
R0020,Horse_13,Jockey_07,Trainer_08,晴,重,1600,10,37.56,11.78,13,44.5,45.2,4.8,49.9,0.0
R0021,Horse_12,Jockey_04,Trainer_09,雨,稍重,2000,1,1.42,1.56,1,67.0,81.9,2.5,88.8,0.0
R0021,Horse_10,Jockey_10,Trainer_08,雨,稍重,2000,11,1.63,1.32,2,64.8,76.5,0.4,75.0,0.0
R0021,Horse_07,Jockey_06,Trainer_08,雨,稍重,2000,16,1.57,1.52,3,72.1,66.5,-4.5,55.6,0.0
R0021,Horse_08,Jockey_06,Trainer_09,雨,稍重,2000,6,2.01,1.72,4,80.9,69.6,7.7,74.7,0.0
R0021,Horse_22,Jockey_11,Trainer_09,雨,稍重,2000,10,2.64,1.74,5,61.5,65.7,-4.5,69.1,0.0
R0021,Horse_14,Jockey_02,Trainer_08,雨,稍重,2000,14,3.52,2.1,6,46.2,50.1,-4.5,49.0,0.0
R0021,Horse_18,Jockey_05,Trainer_01,雨,稍重,2000,5,2.86,1.9,7,86.8,87.4,-0.8,81.8,0.0
R0021,Horse_23,Jockey_04,Trainer_06,雨,稍重,2000,8,7.38,3.16,8,54.1,43.0,-1.3,52.9,0.0
R0021,Horse_06,Jockey_03,Trainer_09,雨,稍重,2000,9,7.97,3.2,9,41.9,40.3,0.9,49.5,0.0
R0021,Horse_01,Jockey_09,Trainer_05,雨,稍重,2000,15,9.05,3.61,10,33.6,31.1,2.3,35.1,0.0
R0021,Horse_21,Jockey_09,Trainer_04,雨,稍重,2000,12,7.56,3.07,11,54.0,57.5,-2.2,55.8,0.0
R0021,Horse_24,Jockey_09,Trainer_02,雨,稍重,2000,7,7.42,3.05,12,68.1,73.7,1.9,80.4,0.0
R0021,Horse_15,Jockey_08,Trainer_06,雨,稍重,2000,2,14.7,5.36,13,57.8,56.8,5.0,52.8,0.0
R0021,Horse_13,Jockey_05,Trainer_01,雨,稍重,2000,13,9.07,3.58,14,44.6,46.3,-4.9,39.6,0.0
R0021,Horse_16,Jockey_08,Trainer_08,雨,稍重,2000,4,20.25,6.66,15,44.2,51.0,3.0,46.9,0.0
R0021,Horse_02,Jockey_07,Trainer_05,雨,稍重,2000,3,27.09,8.85,16,36.6,34.2,1.0,34.4,0.0
R0022,Horse_10,Jockey_08,Trainer_04,曇,稍重,1200,11,1.79,1.61,1,73.3,75.2,0.5,71.4,0.0
R0022,Horse_01,Jockey_05,Trainer_05,曇,稍重,1200,12,2.48,1.85,2,47.6,47.3,-2.7,50.9,0.0
R0022,Horse_03,Jockey_02,Trainer_04,曇,稍重,1200,2,2.51,1.66,3,69.4,71.9,-2.5,67.8,0.0
R0022,Horse_04,Jockey_06,Trainer_04,曇,稍重,1200,13,3.31,1.98,4,60.8,61.0,2.2,45.5,0.0
R0022,Horse_20,Jockey_08,Trainer_07,曇,稍重,1200,9,3.06,2.07,5,49.9,51.9,2.3,62.8,0.0
R0022,Horse_23,Jockey_01,Trainer_09,曇,稍重,1200,6,3.39,2.02,6,52.4,44.3,8.4,41.2,0.0
R0022,Horse_17,Jockey_10,Trainer_06,曇,稍重,1200,3,3.27,1.98,7,60.9,63.8,5.4,75.1,0.0
R0022,Horse_06,Jockey_05,Trainer_04,曇,稍重,1200,16,3.24,1.96,8,53.2,56.9,9.8,64.2,0.0
R0022,Horse_08,Jockey_03,Trainer_02,曇,稍重,1200,8,3.1,1.88,9,51.0,51.2,10.9,57.3,0.0
R0022,Horse_18,Jockey_11,Trainer_01,曇,稍重,1200,10,3.0,2.01,10,73.7,82.8,4.5,75.9,0.0
R0022,Horse_22,Jockey_02,Trainer_04,曇,稍重,1200,7,5.84,2.63,11,56.8,59.4,-9.6,66.0,0.0
R0022,Horse_21,Jockey_06,Trainer_01,曇,稍重,1200,14,7.51,3.26,12,65.9,71.4,-2.7,65.9,0.0
R0022,Horse_11,Jockey_07,Trainer_04,曇,稍重,1200,5,11.26,4.32,13,50.9,50.9,-2.7,55.7,0.0
R0022,Horse_13,Jockey_07,Trainer_04,曇,稍重,1200,1,7.44,3.05,14,39.3,44.9,-4.5,51.9,0.0
R0022,Horse_02,Jockey_09,Trainer_08,曇,稍重,1200,15,12.22,4.6,15,45.0,57.0,5.9,63.0,0.0
R0022,Horse_16,Jockey_06,Trainer_06,曇,稍重,1200,4,70.0,18.0,16,32.2,20.0,-3.8,24.1,0.0
R0023,Horse_18,Jockey_10,Trainer_09,曇,良,1800,7,1.74,1.58,1,73.8,67.1,3.1,61.1,0.0
R0023,Horse_12,Jockey_08,Trainer_09,曇,良,1800,6,1.71,1.5,2,58.3,55.0,-0.8,51.9,0.0
R0023,Horse_22,Jockey_04,Trainer_03,曇,良,1800,8,2.03,1.47,3,59.9,52.5,-1.1,52.7,0.0
R0023,Horse_08,Jockey_06,Trainer_08,曇,良,1800,12,1.95,1.65,4,66.0,61.6,0.2,56.3,0.0
R0023,Horse_10,Jockey_09,Trainer_02,曇,良,1800,4,1.94,1.46,5,53.9,41.4,2.0,40.8,0.0
R0023,Horse_05,Jockey_03,Trainer_04,曇,良,1800,1,3.77,2.17,6,48.6,46.7,7.0,52.2,0.0
R0023,Horse_01,Jockey_04,Trainer_03,曇,良,1800,13,3.53,2.02,7,55.6,69.1,-0.3,68.8,0.0
R0023,Horse_17,Jockey_11,Trainer_03,曇,良,1800,2,7.62,3.19,8,61.7,57.8,-2.6,52.6,0.0
R0023,Horse_24,Jockey_03,Trainer_01,曇,良,1800,11,5.8,2.68,9,61.4,64.7,-1.4,59.7,0.0
R0023,Horse_13,Jockey_02,Trainer_05,曇,良,1800,10,6.71,2.88,10,34.2,42.5,6.0,35.1,0.0
R0023,Horse_14,Jockey_07,Trainer_08,曇,良,1800,3,26.34,8.55,11,44.8,35.3,-0.6,36.2,0.0
R0023,Horse_02,Jockey_03,Trainer_01,曇,良,1800,9,15.06,5.41,12,31.8,31.1,2.9,23.8,0.0
R0023,Horse_19,Jockey_03,Trainer_01,曇,良,1800,5,13.43,4.9,13,50.5,39.6,5.4,30.1,0.0
R0024,Horse_07,Jockey_01,Trainer_09,晴,稍重,1400,6,1.26,1.57,1,70.8,78.5,8.9,73.5,0.0
R0024,Horse_18,Jockey_01,Trainer_06,晴,稍重,1400,12,2.14,1.77,2,65.3,61.3,4.7,63.9,0.0
R0024,Horse_23,Jockey_08,Trainer_05,晴,稍重,1400,2,1.6,1.45,3,61.0,44.1,-4.5,47.7,0.0
R0024,Horse_12,Jockey_11,Trainer_07,晴,稍重,1400,1,2.13,1.74,4,64.6,68.2,-0.3,80.9,0.0
R0024,Horse_14,Jockey_09,Trainer_08,晴,稍重,1400,10,2.88,1.68,5,29.0,33.7,1.0,38.9,0.0
R0024,Horse_21,Jockey_03,Trainer_06,晴,稍重,1400,11,3.97,2.32,6,44.3,39.6,0.8,41.0,0.0
R0024,Horse_09,Jockey_11,Trainer_04,晴,稍重,1400,8,3.25,2.0,7,66.3,73.4,2.4,69.2,0.0
R0024,Horse_15,Jockey_02,Trainer_02,晴,稍重,1400,14,6.38,3.05,8,56.1,54.8,-6.9,69.4,0.0
R0024,Horse_01,Jockey_07,Trainer_07,晴,稍重,1400,5,6.69,3.02,9,48.9,47.5,5.4,41.6,0.0
R0024,Horse_16,Jockey_09,Trainer_07,晴,稍重,1400,4,3.35,1.93,10,52.3,47.0,0.0,41.2,0.0
R0024,Horse_06,Jockey_03,Trainer_01,晴,稍重,1400,7,5.57,2.47,11,59.7,54.1,5.5,54.3,0.0
R0024,Horse_05,Jockey_07,Trainer_08,晴,稍重,1400,13,7.27,3.24,12,39.8,37.6,6.1,33.1,0.0
R0024,Horse_02,Jockey_11,Trainer_01,晴,稍重,1400,9,16.98,5.78,13,29.3,30.7,4.2,19.5,0.0
R0024,Horse_20,Jockey_02,Trainer_02,晴,稍重,1400,15,15.42,5.55,14,33.4,29.2,-8.3,20.6,0.0
R0024,Horse_13,Jockey_02,Trainer_02,晴,稍重,1400,3,27.93,9.14,15,39.6,41.7,-0.6,39.2,0.0
R0025,Horse_07,Jockey_02,Trainer_04,曇,良,1600,1,1.41,1.48,1,80.2,88.2,4.0,88.4,0.0
R0025,Horse_10,Jockey_04,Trainer_04,曇,良,1600,10,1.35,1.49,2,75.3,75.9,-2.7,83.1,0.0
R0025,Horse_08,Jockey_02,Trainer_07,曇,良,1600,11,1.66,1.33,3,65.0,69.2,5.9,64.9,0.0
R0025,Horse_22,Jockey_06,Trainer_03,曇,良,1600,13,1.89,1.58,4,66.5,75.0,-0.9,73.6,0.0
R0025,Horse_12,Jockey_06,Trainer_07,曇,良,1600,4,1.82,1.64,5,64.4,82.0,-0.7,84.9,0.0
R0025,Horse_05,Jockey_03,Trainer_08,曇,良,1600,7,3.79,2.08,6,65.8,61.0,6.8,56.3,0.0
R0025,Horse_17,Jockey_11,Trainer_05,曇,良,1600,14,2.92,1.78,7,56.9,63.9,1.2,67.4,0.0
R0025,Horse_01,Jockey_08,Trainer_02,曇,良,1600,3,3.85,2.28,8,39.2,28.2,7.7,28.3,0.0
R0025,Horse_21,Jockey_07,Trainer_01,曇,良,1600,15,6.38,2.76,9,63.7,73.6,9.5,74.5,0.0
R0025,Horse_23,Jockey_02,Trainer_06,曇,良,1600,12,7.0,3.06,10,57.7,61.4,0.9,62.5,0.0
R0025,Horse_20,Jockey_11,Trainer_07,曇,良,1600,8,4.95,2.54,11,59.5,59.2,-3.9,58.9,0.0
R0025,Horse_24,Jockey_11,Trainer_02,曇,良,1600,2,5.74,2.58,12,58.0,55.1,1.2,53.0,0.0
R0025,Horse_19,Jockey_11,Trainer_08,曇,良,1600,6,8.05,3.41,13,70.5,67.0,-11.5,62.8,0.0
R0025,Horse_14,Jockey_11,Trainer_06,曇,良,1600,16,13.9,4.93,14,42.8,42.6,-1.9,44.8,0.0
R0025,Horse_02,Jockey_01,Trainer_08,曇,良,1600,5,39.71,12.43,15,44.8,58.1,3.5,50.4,0.0
R0025,Horse_16,Jockey_04,Trainer_08,曇,良,1600,9,33.98,10.76,16,33.1,24.9,0.3,28.9,0.0
R0026,Horse_18,Jockey_04,Trainer_07,晴,良,2200,13,1.36,1.45,1,68.5,72.1,-5.0,67.5,0.0
R0026,Horse_07,Jockey_07,Trainer_06,晴,良,2200,6,1.86,1.61,2,68.7,63.8,-7.7,65.4,0.0
R0026,Horse_17,Jockey_10,Trainer_05,晴,良,2200,4,2.18,1.63,3,57.7,61.5,-7.6,63.6,0.0
R0026,Horse_10,Jockey_09,Trainer_07,晴,良,2200,5,3.13,1.88,4,72.0,78.6,-6.5,70.3,0.0
R0026,Horse_23,Jockey_02,Trainer_07,晴,良,2200,7,4.1,2.16,5,55.5,72.8,-8.1,76.3,0.0
R0026,Horse_03,Jockey_07,Trainer_06,晴,良,2200,11,3.57,2.36,6,68.0,84.4,0.4,83.9,0.0
R0026,Horse_19,Jockey_05,Trainer_05,晴,良,2200,3,2.87,1.99,7,49.8,38.9,4.3,37.6,0.0
R0026,Horse_11,Jockey_06,Trainer_05,晴,良,2200,12,2.93,1.97,8,43.6,46.9,-5.4,51.3,0.0
R0026,Horse_14,Jockey_06,Trainer_09,晴,良,2200,1,4.82,2.35,9,46.0,65.7,-13.7,66.1,0.0
R0026,Horse_06,Jockey_09,Trainer_02,晴,良,2200,9,9.46,3.81,10,61.0,69.6,-10.3,77.5,0.0
R0026,Horse_05,Jockey_03,Trainer_04,晴,良,2200,2,5.53,2.61,11,45.9,43.6,-0.3,40.6,0.0
R0026,Horse_20,Jockey_07,Trainer_07,晴,良,2200,8,16.11,5.49,12,29.7,27.3,5.5,32.3,0.0
R0026,Horse_16,Jockey_10,Trainer_08,晴,良,2200,14,26.31,8.67,13,28.6,32.6,-12.7,28.4,0.0
R0026,Horse_13,Jockey_07,Trainer_04,晴,良,2200,10,70.0,18.0,14,43.6,45.7,-3.7,39.3,0.0
R0027,Horse_07,Jockey_08,Trainer_08,晴,良,1800,4,1.5,1.68,1,69.5,71.7,-2.2,61.1,0.0
R0027,Horse_17,Jockey_07,Trainer_09,晴,良,1800,11,2.05,1.51,2,65.2,69.3,-5.6,63.5,0.0
R0027,Horse_12,Jockey_08,Trainer_06,晴,良,1800,14,1.75,1.6,3,74.7,80.5,1.2,74.9,0.0
R0027,Horse_10,Jockey_11,Trainer_08,晴,良,1800,10,2.75,1.75,4,72.7,67.9,-0.4,64.8,0.0
R0027,Horse_15,Jockey_09,Trainer_07,晴,良,1800,1,2.67,1.87,5,66.3,69.8,4.8,73.1,0.0
R0027,Horse_09,Jockey_09,Trainer_04,晴,良,1800,2,3.23,2.09,6,57.1,54.3,-6.7,54.2,0.0
R0027,Horse_23,Jockey_01,Trainer_09,晴,良,1800,13,5.61,2.68,7,66.0,61.2,1.5,56.7,0.0
R0027,Horse_04,Jockey_09,Trainer_02,晴,良,1800,3,3.4,1.78,8,60.7,55.9,0.1,55.3,0.0
R0027,Horse_06,Jockey_03,Trainer_07,晴,良,1800,12,6.98,2.99,9,58.2,63.6,-7.9,62.8,0.0
R0027,Horse_19,Jockey_07,Trainer_05,晴,良,1800,9,8.78,3.51,10,52.0,33.5,-1.5,30.5,0.0
R0027,Horse_16,Jockey_08,Trainer_05,晴,良,1800,5,13.58,4.99,11,42.9,34.1,1.0,44.1,0.0
R0027,Horse_05,Jockey_03,Trainer_03,晴,良,1800,6,18.6,6.2,12,49.3,51.3,4.6,53.8,0.0
R0027,Horse_20,Jockey_02,Trainer_09,晴,良,1800,7,8.19,3.49,13,47.6,35.7,3.4,36.5,0.0
R0027,Horse_14,Jockey_11,Trainer_04,晴,良,1800,8,9.02,3.55,14,61.9,77.4,8.6,71.0,0.0
R0028,Horse_07,Jockey_07,Trainer_07,雪,不良,1400,8,1.39,1.55,1,75.9,77.2,-3.8,85.4,0.0
R0028,Horse_04,Jockey_05,Trainer_05,雪,不良,1400,12,1.57,1.44,2,69.1,61.3,7.4,60.5,0.0
R0028,Horse_22,Jockey_07,Trainer_05,雪,不良,1400,6,1.66,1.52,3,63.1,69.1,4.4,58.7,0.0
R0028,Horse_08,Jockey_11,Trainer_06,雪,不良,1400,9,4.26,2.37,4,67.0,59.8,-4.1,54.2,0.0
R0028,Horse_17,Jockey_05,Trainer_08,雪,不良,1400,3,4.43,2.3,5,57.1,60.6,-0.5,59.8,0.0
R0028,Horse_23,Jockey_06,Trainer_01,雪,不良,1400,1,3.73,2.13,6,48.6,58.8,4.1,57.7,0.0
R0028,Horse_01,Jockey_06,Trainer_05,雪,不良,1400,10,5.13,2.4,7,61.5,67.9,2.9,71.8,0.0
R0028,Horse_14,Jockey_04,Trainer_01,雪,不良,1400,5,4.97,2.61,8,60.7,56.0,2.7,43.8,0.0
R0028,Horse_11,Jockey_09,Trainer_09,雪,不良,1400,11,7.14,3.27,9,58.1,53.2,-1.8,49.2,0.0
R0028,Horse_20,Jockey_08,Trainer_06,雪,不良,1400,2,10.12,4.15,10,43.0,29.3,2.0,25.5,0.0
R0028,Horse_13,Jockey_04,Trainer_07,雪,不良,1400,4,6.39,2.97,11,44.5,41.6,6.5,38.9,0.0
R0028,Horse_06,Jockey_02,Trainer_02,雪,不良,1400,7,19.21,6.49,12,52.5,45.6,1.4,46.9,0.0
R0028,Horse_02,Jockey_02,Trainer_05,雪,不良,1400,13,51.9,15.93,13,45.2,52.5,-9.4,51.7,0.0
R0029,Horse_12,Jockey_08,Trainer_05,曇,重,1400,1,1.41,1.52,1,69.7,69.4,1.6,79.1,0.0
R0029,Horse_05,Jockey_08,Trainer_03,曇,重,1400,5,1.87,1.55,2,39.3,41.1,2.8,37.0,0.0
R0029,Horse_21,Jockey_05,Trainer_05,曇,重,1400,2,2.4,1.78,3,52.7,45.4,-8.6,54.6,0.0
R0029,Horse_06,Jockey_04,Trainer_02,曇,重,1400,12,2.76,1.9,4,48.9,42.8,2.2,41.6,0.0
R0029,Horse_22,Jockey_01,Trainer_05,曇,重,1400,15,2.2,1.81,5,68.4,60.9,-2.6,53.2,0.0
R0029,Horse_24,Jockey_09,Trainer_07,曇,重,1400,4,2.32,1.82,6,75.4,87.2,-5.7,86.9,0.0
R0029,Horse_18,Jockey_01,Trainer_03,曇,重,1400,13,3.54,2.21,7,65.4,70.4,0.5,67.9,0.0
R0029,Horse_13,Jockey_08,Trainer_05,曇,重,1400,7,3.83,2.21,8,26.2,29.5,-0.2,30.2,0.0
R0029,Horse_14,Jockey_05,Trainer_03,曇,重,1400,6,3.57,1.95,9,57.6,64.8,-0.9,64.0,0.0
R0029,Horse_19,Jockey_04,Trainer_08,曇,重,1400,3,7.39,3.19,10,49.8,49.6,5.8,51.0,0.0
R0029,Horse_09,Jockey_07,Trainer_01,曇,重,1400,9,6.19,2.66,11,56.3,41.5,-3.0,44.6,0.0
R0029,Horse_02,Jockey_05,Trainer_09,曇,重,1400,14,9.11,3.57,12,50.8,54.3,-1.6,52.2,0.0
R0029,Horse_20,Jockey_06,Trainer_01,曇,重,1400,10,6.96,3.02,13,40.0,50.6,4.2,48.2,0.0
R0029,Horse_15,Jockey_09,Trainer_01,曇,重,1400,11,14.58,5.23,14,57.1,53.1,4.6,54.5,0.0
R0029,Horse_16,Jockey_09,Trainer_01,曇,重,1400,8,34.99,11.04,15,46.4,54.4,-3.1,46.7,0.0
R0030,Horse_05,Jockey_10,Trainer_09,曇,稍重,1800,14,1.51,1.48,1,50.9,49.6,0.1,54.4,0.0
R0030,Horse_10,Jockey_01,Trainer_05,曇,稍重,1800,15,1.81,1.55,2,65.8,66.2,0.5,62.4,0.0
R0030,Horse_06,Jockey_04,Trainer_08,曇,稍重,1800,2,2.01,1.61,3,66.6,60.9,2.5,61.9,0.0
R0030,Horse_22,Jockey_02,Trainer_04,曇,稍重,1800,12,3.27,1.95,4,58.6,57.5,1.0,59.1,0.0
R0030,Horse_17,Jockey_05,Trainer_04,曇,稍重,1800,8,2.64,1.95,5,63.5,65.1,-6.6,65.0,0.0
R0030,Horse_19,Jockey_08,Trainer_08,曇,稍重,1800,4,4.63,2.39,6,56.4,51.5,-2.0,48.9,0.0
R0030,Horse_14,Jockey_05,Trainer_02,曇,稍重,1800,3,2.64,1.74,7,54.9,51.3,1.6,38.4,0.0
R0030,Horse_23,Jockey_01,Trainer_06,曇,稍重,1800,9,3.3,2.12,8,64.3,65.4,2.5,66.9,0.0
R0030,Horse_03,Jockey_01,Trainer_06,曇,稍重,1800,16,3.53,2.24,9,47.0,46.2,-2.1,51.4,0.0
R0030,Horse_24,Jockey_02,Trainer_05,曇,稍重,1800,6,3.69,1.98,10,54.2,41.9,-3.2,43.7,0.0
R0030,Horse_01,Jockey_03,Trainer_05,曇,稍重,1800,1,5.57,2.6,11,51.3,50.0,-2.7,54.6,0.0
R0030,Horse_20,Jockey_06,Trainer_04,曇,稍重,1800,5,5.31,2.63,12,52.3,41.8,7.4,38.3,0.0
R0030,Horse_11,Jockey_01,Trainer_03,曇,稍重,1800,7,6.07,2.8,13,46.3,54.5,-2.7,70.7,0.0
R0030,Horse_02,Jockey_02,Trainer_03,曇,稍重,1800,10,7.03,2.97,14,48.2,45.8,3.8,52.0,0.0
R0030,Horse_15,Jockey_09,Trainer_02,曇,稍重,1800,11,15.86,5.64,15,61.6,63.3,5.1,69.5,0.0
R0030,Horse_16,Jockey_02,Trainer_02,曇,稍重,1800,13,34.82,11.01,16,54.9,47.5,3.0,54.5,0.0
R0031,Horse_18,Jockey_08,Trainer_07,雪,稍重,1800,7,1.29,1.3,1,79.0,85.2,-0.2,76.3,0.0
R0031,Horse_22,Jockey_10,Trainer_01,雪,稍重,1800,9,1.67,1.52,2,59.7,66.4,1.8,67.1,0.0
R0031,Horse_12,Jockey_08,Trainer_05,雪,稍重,1800,11,1.78,1.62,3,80.0,76.4,-2.7,76.9,0.0
R0031,Horse_10,Jockey_11,Trainer_03,雪,稍重,1800,8,1.72,1.68,4,71.3,73.4,-0.1,74.5,0.0
R0031,Horse_24,Jockey_08,Trainer_03,雪,稍重,1800,4,1.82,1.47,5,66.0,55.5,-6.6,56.8,0.0
R0031,Horse_06,Jockey_10,Trainer_07,雪,稍重,1800,13,4.11,2.22,6,65.9,67.2,0.5,73.3,0.0
R0031,Horse_21,Jockey_06,Trainer_08,雪,稍重,1800,5,2.75,1.94,7,62.4,45.7,9.7,51.8,0.0
R0031,Horse_09,Jockey_02,Trainer_02,雪,稍重,1800,1,4.69,2.52,8,55.1,53.9,1.0,44.3,0.0
R0031,Horse_19,Jockey_05,Trainer_02,雪,稍重,1800,6,5.53,2.65,9,49.8,47.8,-3.5,46.6,0.0
R0031,Horse_20,Jockey_09,Trainer_03,雪,稍重,1800,10,7.74,3.22,10,40.2,40.7,-3.5,34.5,0.0
R0031,Horse_11,Jockey_08,Trainer_06,雪,稍重,1800,3,8.02,3.21,11,56.6,57.5,12.5,51.5,0.0
R0031,Horse_15,Jockey_07,Trainer_06,雪,稍重,1800,14,11.13,4.37,12,43.3,55.1,0.1,59.0,0.0
R0031,Horse_13,Jockey_10,Trainer_03,雪,稍重,1800,2,9.03,3.45,13,32.5,40.3,9.7,29.9,0.0
R0031,Horse_02,Jockey_01,Trainer_06,雪,稍重,1800,12,70.0,18.0,14,35.2,39.1,1.6,42.2,0.0
R0032,Horse_07,Jockey_10,Trainer_04,晴,良,2000,12,1.48,1.48,1,67.1,63.5,-8.4,55.7,0.0
R0032,Horse_08,Jockey_06,Trainer_08,晴,良,2000,11,1.57,1.48,2,70.2,80.6,-3.4,81.7,0.0
R0032,Horse_03,Jockey_09,Trainer_04,晴,良,2000,3,1.73,1.39,3,61.2,62.4,-4.4,72.6,0.0
R0032,Horse_22,Jockey_11,Trainer_07,晴,良,2000,5,2.18,1.81,4,52.8,56.0,1.3,58.9,0.0
R0032,Horse_10,Jockey_04,Trainer_01,晴,良,2000,16,1.9,1.48,5,60.4,46.9,1.6,46.9,0.0
R0032,Horse_24,Jockey_10,Trainer_01,晴,良,2000,10,1.86,1.38,6,62.9,78.6,-3.8,75.7,0.0
R0032,Horse_12,Jockey_09,Trainer_07,晴,良,2000,13,2.41,1.75,7,70.9,73.3,-5.6,71.9,0.0
R0032,Horse_19,Jockey_03,Trainer_03,晴,良,2000,4,3.91,2.1,8,68.4,64.6,0.5,61.6,0.0
R0032,Horse_05,Jockey_06,Trainer_01,晴,良,2000,1,4.36,2.15,9,65.7,63.1,0.5,72.5,0.0
R0032,Horse_23,Jockey_01,Trainer_03,晴,良,2000,8,6.29,2.76,10,50.5,45.8,16.0,37.1,0.0
R0032,Horse_16,Jockey_05,Trainer_05,晴,良,2000,14,12.06,4.29,11,53.3,54.1,-1.8,58.3,0.0
R0032,Horse_06,Jockey_11,Trainer_02,晴,良,2000,6,12.51,4.54,12,60.9,59.1,-6.6,58.1,0.0
R0032,Horse_11,Jockey_11,Trainer_01,晴,良,2000,9,11.48,4.32,13,57.0,62.8,2.1,54.4,0.0
R0032,Horse_20,Jockey_09,Trainer_06,晴,良,2000,7,14.9,5.49,14,59.4,68.1,-0.2,79.2,0.0
R0032,Horse_02,Jockey_06,Trainer_08,晴,良,2000,15,15.31,5.51,15,48.4,35.3,-6.9,31.9,0.0
R0032,Horse_13,Jockey_03,Trainer_01,晴,良,2000,2,70.0,18.0,16,34.9,39.5,-9.7,45.6,0.0
R0033,Horse_18,Jockey_06,Trainer_09,曇,重,1600,2,1.66,1.5,1,65.8,68.6,-0.9,76.7,0.0
R0033,Horse_09,Jockey_03,Trainer_09,曇,重,1600,3,1.47,1.57,2,62.1,74.4,7.2,71.5,0.0
R0033,Horse_03,Jockey_08,Trainer_03,曇,重,1600,5,1.73,1.62,3,62.1,56.9,4.3,54.9,0.0
